name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,avg_return,return_volatility,cumulative_return,start_date,end_date,sp500_cumulative_return,normalized_return
Doug Lamborn,0.14365171,-0.4469306,-0.03676702,0.013306537,0.14455383,0.16665393,-0.2148735,0.1461273,-0.12476531,-0.113456264,0.3033194,-0.76595426,-0.20156509,-0.28858066,0.057151325,0.04127796,-0.24425605,-0.016169181,-0.19715998,0.037778616,0.037251733,-0.10585009,-0.37740904,-0.11604198,-0.2668286,-0.44167188,-0.105511844,0.08528098,0.17124209,-0.18972817,0.1396095,0.31453538,-0.15117766,-0.19708245,-0.2405912,-0.12963276,0.32126015,0.0008395794,-0.3142836,-0.43615398,0.17496476,0.17399544,0.10044132,-0.23558258,0.13587168,-0.21626492,-0.270857,-0.37884685,0.21218655,0.3932717,-0.02166742,0.4297099,0.2690432,0.25774655,-0.66161424,0.3116955,0.48475984,0.34850293,0.26709315,0.50442237,-0.23739375,-0.0026076008,0.26145098,0.081295155,-0.005680380007797528,0.05010224907323565,-2.4709653033919246,2020-10-23 00:00:00,2021-12-31 00:00:00,0.33336813223009887,-2.8043334356220235
Bob Gibbs,-0.21765305,-0.02739558,-0.36107457,0.2821075,0.029579472,-0.19609149,-0.339316,0.006263185,-0.039817065,-0.19144635,0.13697223,-0.58454,-0.057895586,0.27814806,-0.10835351,0.031637285,-0.1293814,-0.2969985,0.31548092,-0.07687307,0.119754665,0.42520332,-0.097300544,-0.22795083,-0.15350796,-0.08377122,-0.1444674,-0.27986923,-0.23378168,-0.084721416,-0.38141757,-0.025342355,-0.096931614,0.06657352,0.35416478,-0.071766116,-0.110377654,-0.31357992,0.13068815,-0.048512254,-0.18059857,0.114549965,0.2203975,-0.073522896,0.064749345,-0.22002049,-0.03647014,0.26067206,0.3998871,0.31877506,-0.14398478,0.08936324,0.3874956,0.47874779,-0.16473232,0.13915709,0.2507204,0.10662857,0.075374596,0.38101125,-0.10257051,0.2706422,0.0024576054,-0.1170013,0.0008911807701231701,0.015784217257231566,0.6505619621899141,2020-01-02 00:00:00,2021-12-31 00:00:00,0.45737765320877594,0.1931843089811382
Sara Jacobs,-0.10263955,-0.33217165,-0.02645875,-0.17547886,-0.29673034,-0.0085177235,0.28153443,-0.17290914,-0.04884477,-0.0780771,0.20185985,-0.3188644,-0.32483014,-0.022367999,0.17633209,0.2423334,0.0036145053,-0.010544842,-0.093774974,0.07433654,-0.036922988,0.16283274,0.20932853,-0.3283887,0.062167715,0.01149851,-0.48560214,-0.14211184,-0.06970496,-0.16404375,-0.3047116,-0.13858749,-0.07402522,0.4170403,-0.40388352,0.026787288,-0.023149414,0.47134063,-0.07786174,0.50900626,0.12986374,-0.14346312,-0.14669378,-0.3980474,0.0981591,-0.229166,0.04400209,0.16021426,0.061202932,0.14638908,0.048337784,-0.31862256,0.16153023,0.19778153,0.22689615,-0.018006066,0.15339658,-0.21630523,0.30469376,0.41594622,-0.31102043,0.009022803,-0.2982306,0.19661188,-0.0005736384906036097,0.013262978600793425,-0.1812697630307407,2021-02-19 00:00:00,2021-12-31 00:00:00,0.20427481845141687,-0.38554458148215753
Marjorie Taylor Greene,0.10473037,-0.07795113,0.24047618,0.15368149,0.035538424,-0.1734995,0.07113405,0.1371594,-0.49005282,-0.26600873,0.36933008,-0.100806735,-0.11219552,-0.14295277,0.04125385,0.1400846,0.075407684,-0.33819866,-0.103770636,-0.08031447,-0.018023713,0.46928173,0.2819062,0.012709655,-0.0878767,0.009044855,-0.064428,-0.16641381,0.2478516,-0.083245926,0.34440115,0.097243845,-0.3311008,0.009820363,-0.31809905,-0.001899393,0.04632283,0.17409496,0.23163168,-0.17625025,-0.11431351,0.061859004,0.30956635,-0.137893,-0.12864693,-0.15460657,-0.15188707,0.22641854,0.10802065,0.18913296,-0.15092376,0.1552888,0.2783174,0.27190647,0.2138841,-0.097850814,-0.0074466295,-0.30231383,-0.16586061,0.23202942,-0.010548942,-0.06086092,0.14220786,0.14790353,5.385553834275427e-05,0.009315136645436026,0.018580160728250222,2021-01-21 00:00:00,2021-12-31 00:00:00,0.221197396635666,-0.2026172359074158
David P. Joyce,-0.12964734,-0.33428955,0.22282174,0.16831253,-0.110006765,-0.007761152,0.4640608,-0.08195423,-0.33691257,0.043621097,0.37572473,-0.23840423,-0.12229443,0.010360792,0.11580121,0.21374394,0.05375102,-0.3756106,0.12508768,-0.033221845,0.17480764,0.3939532,0.2599194,-0.10762847,0.007922994,0.013816759,0.10209446,-0.26527226,0.014156376,-0.1607939,0.11503496,0.039456494,0.011367193,-0.3657757,-0.2638162,-0.13816066,0.21979436,-0.050591033,0.051153306,0.13414425,0.114584096,-0.1080145,-0.21258038,-0.0359476,0.13979201,-0.1785974,-0.1899243,0.10637539,-0.11425078,0.2686578,-0.24126852,0.3269641,0.14650628,0.09607752,-0.056296043,-0.033382773,0.07023732,-0.1755275,0.112650655,0.14739464,-0.32525995,0.15107018,0.12790278,-0.2618768,0.0003823079435073412,0.00932882994131105,0.4155687345924799,2019-01-10 00:00:00,2021-12-31 00:00:00,0.6873142821093208,-0.2717455475168409
Dwight Evans,0.09034555,-0.22708845,0.16329211,0.26605627,-0.0012957247,0.01683744,-0.013517082,0.37226343,-0.36713675,-0.16879432,0.2794054,0.2281507,-0.002216154,0.3091012,-0.14099757,-0.23247106,0.27987126,0.049065005,0.12209159,0.039497726,0.07793244,0.48747772,0.18714324,0.059103876,-0.10918333,0.25531992,-0.1685517,-0.038963974,0.15256073,-0.062034458,-0.14084037,0.27813023,0.2259048,0.1470921,0.007688706,0.062293943,0.23011838,-0.27704942,0.06667077,0.07416053,0.15104164,-0.02705156,0.009928185,0.20352934,0.2340379,-0.18351541,-0.07856688,-0.08049975,0.22501111,0.14857271,-0.026423328,0.07754391,0.4380828,0.4480161,0.29497045,-0.13866891,-0.02353126,0.031929757,0.25433567,0.4396554,0.1969174,0.36687705,-0.22106583,0.048148997,0.00034975529171673935,0.019249546027435543,0.23433604545021536,2020-03-02 00:00:00,2021-12-31 00:00:00,0.5438654835577178,-0.30952943810750244
Francis Rooney,-0.005603481,-0.16966625,0.19253702,0.25761122,0.07312567,-0.19991426,-0.18872131,0.013277391,-0.41704902,-0.22139849,0.24867214,0.110003956,-0.036496762,-0.21980767,0.28899264,-0.17099488,-0.011753475,0.032816816,0.15593751,-0.10004834,0.10673381,0.05975743,0.12272402,0.03323086,0.04620135,0.12205556,-0.23232672,-0.09011863,-0.11742912,-0.16124658,-0.2716951,-0.11967177,0.3561282,0.04218511,-0.10370858,-0.37354895,0.2710143,-0.07425946,0.026402447,0.15798008,-0.02664912,-0.119150236,0.4633028,-0.3332672,0.12719911,-0.19956525,-0.3891982,-0.17442212,-0.032877497,0.27330714,0.12251318,0.1184635,-0.07916768,0.12885043,0.10040084,0.13689347,0.07544652,-0.021359624,-0.15958472,0.14735752,-0.2965589,-0.18671577,0.11746185,-0.22555342,0.0011163295292971136,0.010141643223018198,0.7300795121603123,2020-03-18 00:00:00,2021-12-31 00:00:00,0.6722764591811428,0.057803052979169545
Dean Phillips,-0.07882876,-0.1970272,0.17568152,0.020687532,-0.009896664,-0.2160794,-0.07358995,-0.065338634,-0.26148218,0.05173289,0.28595918,-0.12541507,-0.28139415,-0.03233213,-0.044180293,0.112269334,-0.26220185,0.10536477,0.022594227,0.109589286,0.036183614,0.15946259,0.08478883,-0.20509398,0.1308671,0.1315827,-0.21151479,-0.043090936,-0.122684345,-0.14776523,-0.2022879,0.07562782,0.22246341,-0.19400892,-0.0020202457,-0.2660307,0.20537654,0.06395905,0.1846672,-0.00080063695,-0.09792773,0.018648088,0.24460891,-0.12978007,0.05451048,-0.117427915,-0.2053234,0.008674342,-0.031588364,0.21556666,0.10683317,-0.004907766,0.10769906,0.05048733,0.027808353,0.1586816,0.2945967,-0.24086708,0.08896617,0.32993186,-0.20284611,-0.06049952,0.06374011,-0.15104114,0.00017140386149908568,0.016900488532732044,0.1304383386008042,2019-12-02 00:00:00,2021-12-31 00:00:00,0.48581718689047243,-0.35537884828966826
Peter Welch,-0.026228517,-0.07532687,-0.038905017,0.024942577,0.052324515,0.13807854,0.031151772,-0.010949253,-0.40008083,-0.0023642639,0.081972614,-0.27480876,0.008129322,0.030358443,0.19602413,0.14570606,-0.09993445,0.1648816,-0.029443586,0.015403248,-0.06128302,0.21371374,0.29166302,-0.08181722,0.22529384,-0.26157415,-0.012847194,0.054717977,0.0023871018,-0.3361145,-0.00633543,-0.02161164,-0.098839246,-0.11298593,-0.22216788,-0.31859025,0.5031915,-0.08150893,0.1688551,0.07894445,0.17631909,-0.3803772,0.11857141,-0.2625699,0.31777397,-0.21863121,-0.15205774,-0.18562305,0.054368854,0.19073041,-0.063019775,0.0010130495,0.15016623,0.11081194,-0.0052142865,0.16528596,0.31449008,0.20953149,0.035181183,0.25265545,0.028895242,0.024408793,0.08884454,-0.16565922,0.0010688479836390146,0.015765619041709682,0.9619631852751132,2019-07-16 00:00:00,2021-12-31 00:00:00,0.5305721645918615,0.43139102068325164
Ed Case,-0.03674886,-0.24630576,0.11512051,-0.15288787,-0.28389183,-0.24038962,0.17541642,0.028456794,-0.20457697,-0.23843603,0.17203633,-0.2923674,-0.24498129,-0.08358899,0.07962743,0.08266437,0.08849162,-0.17962183,0.061207075,-0.22387235,-0.24331209,0.5946092,-0.0046101306,-0.3116631,-0.05278502,0.06394343,-0.2619213,-0.15106581,-0.14734632,0.16870841,0.18606392,-0.085154615,-0.12790032,0.21229087,-0.51264817,-0.008769208,0.047747724,0.4295255,-0.004690594,0.09265738,0.06823106,-0.2585969,-0.012621374,-0.23070776,-0.18757658,-0.09348187,-0.045332268,0.011971482,0.3494584,0.21278793,0.13834599,-0.18199688,0.17686056,0.40356028,0.32800168,-0.0908842,0.09729559,-0.057079498,-0.3734336,0.20771354,-0.25127673,-0.24211141,-0.24208044,-0.18360783,0.0008084268675850833,0.008375009114657847,0.19644772882317524,2021-05-03 00:00:00,2021-12-31 00:00:00,0.13606662534516667,0.06038110347800857
James French Hill,0.12856078,-0.6265275,-0.18147674,0.24913496,-0.030936329,0.024174254,-0.28109008,0.09504603,-0.62516207,-0.34019026,-0.2672872,-0.12875353,0.42401803,0.19955046,0.37951303,-0.1908348,0.14862157,0.40168658,0.17565724,-0.28150707,0.49485204,1.0272815,-0.04540048,-0.08557092,0.22550865,0.10381787,-0.30938965,-0.031072969,0.00397466,0.025958996,-0.21078968,0.1412483,0.33836517,-0.12810045,0.027927546,0.23510908,0.19538952,0.09990955,0.3426805,0.12489159,0.52531964,0.4404725,0.17515096,0.043285385,-0.32339492,0.033398192,-0.026446342,-0.22149736,0.1963562,-0.14100923,0.4098512,-0.33774263,0.36805922,0.121752314,-0.005052867,-0.24418126,-0.004162893,-0.016313996,0.36884385,0.7324749,-0.26615563,0.28591052,-0.26956648,0.19939074,0.0006668067843937568,0.005722538687425044,0.26472229340432146,2020-11-30 00:00:00,2021-12-31 00:00:00,0.27903049632761545,-0.014308202923293989
Gilbert Cisneros,-0.17952423,-0.46601853,0.1005646,-0.10825658,0.013123182,-0.035755005,-0.29287466,-0.055271357,-0.42988798,-0.29903042,0.35688397,-0.12153777,-0.1743026,-0.0914744,0.052402318,-0.11831062,0.098401226,0.039410703,0.45907667,0.18532458,-0.19315253,0.024225587,-0.08715746,-0.096808456,0.090992406,-0.111944295,-0.015100737,-0.06013232,-0.05029485,0.010225982,-0.20474364,-0.05116282,0.13509181,0.12804091,-0.14282037,0.06567364,0.19690903,-0.21760885,0.19588049,-0.008726742,0.27606806,0.22208828,0.09010644,0.002857831,0.2813979,-0.017262729,-0.0613872,-0.0866028,0.15185095,0.27446887,0.09750872,-0.03647896,0.3617653,0.114777416,0.10915666,0.06686042,-0.083982706,-0.1707463,0.22285669,0.3970076,0.10035666,-0.10409803,0.24325448,-0.20320885,0.00011835140628125028,0.015508010246271037,0.08959201455490647,2019-12-06 00:00:00,2021-12-31 00:00:00,0.49326248407199125,-0.4036704695170848
K. Michael Conaway,-0.09460559,-0.29971492,0.12527667,0.5099043,0.2765634,0.0018034986,-0.13008013,-0.06724036,-0.18796253,-0.07376622,0.072997175,-0.16749625,-0.35315585,0.11717493,0.13383971,0.036742046,0.07258695,0.19694054,0.07798986,0.33900324,0.21944898,0.14014672,0.13340928,-0.049399503,0.17027918,0.18686399,-0.093277745,-0.32292512,-0.21037042,0.050305583,0.18718752,-0.19234581,0.01579839,0.13969886,-0.048342485,-0.409219,0.16082892,-0.074057944,0.06078146,0.10045363,-0.06494219,-0.06222706,0.19660492,-0.2700693,0.08339603,-0.2457102,0.14642096,0.037909247,0.00031996638,0.13273725,-0.15213948,-0.051356345,0.30228364,0.21047743,0.2157866,0.01432552,0.022725761,0.08901738,-0.008523305,0.2580277,0.06581332,0.22198135,0.08720039,0.010406796,0.0001296318029841534,0.012132637938234884,0.09852017026795659,2019-12-03 00:00:00,2021-12-31 00:00:00,0.49444820760688074,-0.3959280373389241
Zoe Lofgren,-0.045428026,-0.19176789,0.07101787,0.31833267,-0.022635352,-0.060364213,0.08039465,-0.07151038,-0.4806505,0.10765146,0.19239551,-0.24698947,-0.13229604,-0.006335426,0.060799107,-0.09916274,0.08769792,-0.3060284,0.37728536,0.19802468,0.008681303,0.38828146,0.083398655,-0.29643416,0.03581004,-0.038219962,-0.106040314,0.025913876,0.27063853,-0.15364105,0.004961948,0.059323244,0.13006389,0.25099418,0.2701864,-0.15345317,0.14069454,0.28671557,-0.21034285,0.07469738,0.041965537,-0.028813276,0.09208482,0.036290556,0.28731388,-0.24478608,-0.09566648,-0.23699968,-0.016075768,0.38901696,-0.16662996,-0.07204606,0.39942667,0.30489466,-0.13865794,0.120677024,-0.06300331,-0.13108194,-0.12338983,0.04329741,0.07315822,0.03641522,0.03883343,-0.0846482,-4.7611340055341425e-05,0.017166324250459632,-0.032518545257798195,2020-02-18 00:00:00,2021-12-31 00:00:00,0.4113439581411992,-0.44386250339899735
"Charles J. ""Chuck"" Fleischmann",0.0035968218,0.0015807878,-0.0056087244,0.0051812604,-0.0014430545,-0.0085345805,-0.00020428002,0.0128959175,0.0027921312,0.0018815361,-0.012935564,-0.007658383,-0.014478534,-0.005656585,-0.012146898,0.005457174,-0.009605795,-0.0038188808,0.010945726,-0.010352496,0.013713626,-0.0008932445,0.0022700839,-0.0090189595,-0.012023175,0.005710542,0.0129936915,-0.0023541935,-0.009441037,-0.007372277,0.0067242123,-0.010834938,-0.010792764,-0.011896612,-0.0010846779,-0.011363978,-0.012970766,-0.004045276,-0.0098683555,-0.003509242,-0.0039207097,0.0087354425,-0.0063302107,-0.00507346,-0.0026685577,-0.014788996,-0.005949201,-0.006636698,0.0054340456,-0.013503287,-0.011856811,-0.0051888097,-0.008556491,1.3392419e-06,0.00035407394,-0.006983798,-0.014271785,-0.01269562,-0.014610233,0.002896646,0.0032221712,0.009703366,0.0061744545,0.009591369,0.00030401552518503655,0.007563273805154533,0.13255076898067594,2020-10-22 00:00:00,2021-12-31 00:00:00,0.338587057626491,-0.20603628864581505
Cheri Bustos,-0.09787813,-0.18659177,0.21113802,0.1473598,0.035257384,-0.22316906,0.1559376,-0.09819769,-0.36522502,0.13708559,0.096255474,-0.57667357,-0.27287117,-0.06902692,0.45852277,-0.13537683,-0.18861327,0.11981834,-0.05711889,0.12274614,-0.027613984,0.19788897,-0.012616286,-0.017225394,-0.13249445,-0.44126534,-0.3375536,-0.18338113,-0.13524331,-0.18824342,-0.06343284,0.38027838,-0.0583317,0.07396188,-0.17039327,-0.32298532,0.123515464,0.100079745,0.09118107,0.18662004,-0.26682088,0.11420652,-0.007932464,0.23008457,-0.011683453,0.042091966,-0.079283625,-0.1338514,0.25351045,0.16087905,-0.17264327,0.52452916,0.09358239,0.1877224,-0.32374406,-0.12433381,0.082293585,0.15438965,0.12172817,0.44723007,0.115795396,-0.16474478,0.060614202,0.1451689,-5.6996603684844865e-05,0.0016490260757160843,-0.0393846531462278,2020-02-10 00:00:00,2021-12-31 00:00:00,0.42703456254915384,-0.46641921569538164
August Lee Pfluger,0.010473479,-0.013791686,-0.0053424034,-0.0067249946,-0.013118565,0.007986398,-0.001494376,0.0014798902,0.0054350775,0.013859533,0.008390216,0.008486288,-0.0025251284,0.007518556,0.014027445,0.009697394,0.011579599,-0.012969583,-0.015169458,-0.0046205297,-0.011974849,0.009762747,-0.008559907,-0.006326122,0.0143649485,-0.0016741212,0.011855638,0.0038260054,0.008912714,-0.012115715,-0.006476689,0.0061802957,-0.01452921,-0.00328001,-0.011058591,0.011801649,0.007371895,-0.00035586953,-0.0021866132,-0.014659543,0.0102963485,0.007868605,-0.002499221,0.0060231164,-0.0006895941,0.0140464045,-0.0049176384,0.009738643,-0.013319418,0.0020788386,-0.0107787885,0.00881011,0.0072397087,-0.009528372,0.002888346,0.012730038,0.0039636157,0.008292332,-0.005624594,-0.00016925298,-0.009435657,-0.01435069,0.00193852,-0.0026801527,0.0007424360028975644,0.006870578967664122,0.20491233679972778,2021-03-31 00:00:00,2021-12-31 00:00:00,0.191313662925092,0.013598673874635786
John A. Yarmuth,0.00037094686,-0.19778186,-0.096687615,-0.15262204,0.2698601,-0.24815382,-0.05415247,-0.014103417,0.00117449,-0.03972547,0.34087908,-0.3035909,-0.2404658,0.19911104,0.38175476,0.32007572,0.13039334,-0.104434736,0.057153597,0.18895823,0.24013664,0.38465643,0.3598981,-0.20313905,-0.07308409,0.1853983,-0.5125291,-0.08014493,-0.19692224,-0.050777186,0.09499984,0.13146457,0.36753753,-0.08037725,0.18559048,-0.057366684,-0.06380209,-0.14930403,-0.020667411,-0.239098,-0.045728985,0.17462026,0.24931456,-0.11682988,0.40496233,0.0007436224,-0.074058376,0.0020622206,0.01202053,0.14878549,-0.26741472,-0.2764961,0.08096312,0.26001438,-0.13574928,0.054672938,0.1944841,-0.10947977,0.11158424,0.17911635,0.022916665,0.032012243,-0.022173872,-0.31996548,0.0003073628466309811,0.01565772133438379,0.20070793885003063,2020-03-19 00:00:00,2021-12-31 00:00:00,0.7241072219103004,-0.5233992830602698
Scott Franklin,0.15054686,0.039188497,-0.4191742,0.23602137,-0.10054018,-0.35180134,0.32339284,0.36827773,-0.59118384,0.43491584,0.66045254,-0.2441796,-0.18035358,-0.55580854,0.16048814,0.22481611,0.41244963,0.00923568,-0.08101018,0.27940744,0.31877002,0.17987937,-0.46650147,-0.036875054,0.46445984,-0.23970923,-0.32261217,-0.0054370235,-0.17495325,0.12161533,-0.29622298,0.48307946,0.12661116,0.17958355,-0.18065509,-0.15026784,0.40945524,-0.09054029,-0.044689924,0.11051041,-0.2589124,-0.25582063,0.19266513,0.20141268,-0.15713356,-0.18208174,-0.15783083,-0.2096354,-0.38701597,-0.19129778,-0.122435406,-0.38356635,0.35905293,-0.16799502,0.5438453,-0.13507962,0.14102922,0.09600479,0.38325617,0.18994533,-0.16970144,0.00576456,0.4452724,-0.23127884,0.0005348548780012612,0.007176959937770047,0.05669461706813368,2021-09-17 00:00:00,2021-12-31 00:00:00,0.06640608784916918,-0.0097114707810355
John Rutherford,-0.16322105,0.028427497,0.15779191,0.15155499,-0.18681605,-0.38032228,0.11439748,0.23579434,-0.32398593,-0.37530088,-0.037877537,-0.28695607,-0.5143464,-0.02888335,0.30587304,0.15225369,0.083484784,-0.09343005,0.028260516,0.35836184,-0.14770047,-0.046289474,0.31731293,-0.095128484,0.022370817,-0.18714373,-0.2376488,0.051620547,-0.30353367,0.08191852,-0.25320885,0.0040616975,0.15571275,0.058697227,-0.06266595,0.045011006,0.30667225,-0.10711459,0.3808682,0.1263246,0.2763788,-0.03188212,0.254319,-0.06529643,0.11187637,0.09455077,-0.044206668,-0.04835998,0.12697355,-0.011102073,0.35610843,0.2930864,-0.061212163,0.3037455,-0.032696202,0.2075523,0.09258264,-0.1832795,0.1465645,0.28849003,0.01614007,-0.04848622,0.08347992,0.022825975,0.0001242253786342187,0.01894652816731697,0.0890695964807348,2020-01-15 00:00:00,2021-12-31 00:00:00,0.4411643690910765,-0.35209477261034167
Kevin Hern,0.1572114,-0.19443032,0.07221634,-0.023882754,0.030526178,-0.0122329295,-0.053256273,-0.013878663,-0.20546708,-0.011084355,0.30158687,-0.10470361,-0.35642216,-0.25233337,-0.05694664,0.030392252,0.054158136,-0.20082498,0.17528611,0.113259405,0.2057785,0.30033606,0.22699586,-0.579535,0.31084296,0.0023992609,-0.47789365,-0.07838763,-0.12315048,-0.03626491,-0.008587015,-0.07802673,0.008261465,-0.12812167,-0.22886473,-0.088510655,0.02301423,-0.14495876,-0.06102864,0.23612814,0.11101232,-0.13909367,0.12339979,-0.08033985,-0.09582222,-0.08093085,0.061397083,0.006526831,0.059594758,0.13962208,0.06808084,0.32034692,0.21118404,0.1423122,-0.01736136,-0.02178688,0.057150096,-0.25679737,-0.14772122,0.16604103,-0.019217903,0.07657393,0.05891713,-0.1556382,0.0007626044403385725,0.009604033318463125,0.5239092505125993,2020-02-14 00:00:00,2021-12-31 00:00:00,0.41318749146163297,0.11072175905096632
Mike Garcia,0.16874124,-0.34761384,-0.11031369,0.36178502,0.0844003,-0.086512655,-0.04280877,0.16499028,-0.17097043,-0.371221,-0.17185764,0.057407204,0.13384728,0.15188466,0.30408186,-0.10919275,-0.037236758,0.16964462,0.25182262,-0.10571054,0.35956806,0.70958126,0.010767128,0.011778647,-0.1616105,-0.21434295,-0.20723794,0.024122423,-0.11952234,-0.039993253,0.01786142,-0.035760824,0.1316066,0.10138001,0.13031895,0.21886401,0.1290166,-0.1821542,0.26589015,0.2500735,0.40705416,0.24844036,0.123622715,-0.037900776,-0.38736212,0.0038708288,-0.022594834,-0.3441728,-0.013488834,0.12912588,0.19521292,-0.11544546,0.41673544,0.017957758,0.113448024,-0.13760032,0.021387136,-0.11825904,0.14428455,0.8428852,-0.32189453,0.24239932,-0.107473634,0.092864804,0.00040877382013303925,0.015414179652214725,0.2383151371375619,2020-05-28 00:00:00,2021-12-31 00:00:00,0.47038023161325904,-0.23206509447569715
Tom Malinowski,-0.31999326,-0.09003899,-0.29743528,-0.038360022,-0.49384105,-0.013382376,0.018272666,0.026492711,-0.31042138,-0.6057608,-0.23214978,-0.452921,-0.5032474,0.0040901382,-0.014267874,-0.2526978,-0.11976515,-0.23124124,0.34824133,0.306774,-0.25962266,0.3219478,0.09938758,0.17263834,0.605997,-0.3164739,-0.4731359,0.13083954,0.05620502,-0.1940727,0.2770301,0.109948575,0.35142276,0.029031457,0.06000377,0.22316583,-0.13044365,0.15927927,-0.5170211,-0.20185305,-0.035780333,0.26417208,0.14427906,-0.22153382,-0.1689615,-0.14932892,-0.22965619,-0.19580808,-0.12050032,0.30376577,-0.3110556,0.36433232,0.43389717,-0.12138422,0.3443341,-0.6584912,0.3770491,-0.026556024,-0.094956204,0.19131353,-0.25067535,-0.40525436,-0.17998649,0.2445135,-0.0002606945294198958,0.01942242670795943,-0.2729471723026309,2019-02-19 00:00:00,2021-12-31 00:00:00,0.6153996261571225,-0.8883467984597534
Patrick Fallon,0.12332203,0.025431922,-0.02591658,0.386107,0.32356286,-0.25743967,0.17160413,0.23282723,-0.21082354,-0.29139966,0.446125,0.2636404,-0.22824599,-0.5085005,-0.30305165,-0.059056748,0.38237295,-0.034557395,0.04241286,0.012061202,-0.17100348,0.29870385,0.277837,0.045198422,0.052533884,-0.05566839,-0.2900498,-0.23955709,0.23982374,-0.5018074,0.10978332,0.10482605,-0.14388478,0.41837707,0.087681,0.1074459,0.22173019,0.17210382,0.28332064,-0.18584725,-0.021862533,0.007140931,-0.048376195,-0.20095785,-0.1200852,-0.20632294,-0.51983833,-0.19669235,0.1507824,-0.030837102,-0.19826652,0.154014,0.35618356,0.35326856,-0.13293625,0.034834556,-0.11314899,-0.21820511,0.1480067,0.41572416,0.17385742,0.0412959,-0.36799887,0.0418564,-0.0007196217766026173,0.01610883155031819,-0.2540264871407239,2021-01-13 00:00:00,2021-12-31 00:00:00,0.2346015641413357,-0.4886280512820596
Kim Schrier,-0.2878079,-0.10755711,-0.17218067,-0.0486684,-0.1659926,-0.09847733,-0.040151604,-0.026651345,-0.12097439,0.031151442,-0.13541713,-0.018918533,-0.03803656,-0.17905064,0.60781145,-0.00018103323,0.112276465,0.20088895,0.12258735,0.16119191,0.17686534,0.4347144,0.08699664,-0.2032948,0.32107678,-0.25681418,-0.020022769,-0.08529468,0.0063040396,0.18594468,0.57575476,0.21272324,-0.10466647,-0.024724456,-0.031907164,0.19116381,-0.0961349,-0.3705601,0.0538615,0.32430416,-0.29610625,0.059096303,0.20319189,-0.5341557,0.311582,0.106788225,-0.3710419,-0.3263547,0.11281925,0.34574333,-0.019668004,0.17152111,0.10949917,0.484574,0.24213204,0.2257048,0.025673881,-0.12650526,0.3174581,0.2927438,0.25187758,-0.17891285,0.052230075,-0.096182555,0.0008902854374199455,0.00992940691240696,0.1406650991123514,2021-07-27 00:00:00,2021-12-31 00:00:00,0.07841806133568727,0.06224703777666413
Cynthia Axne,0.017673561,0.0007958537,0.23886208,0.08897358,0.15201029,-0.02862515,-0.0866624,0.07805031,-0.21434128,-0.14654782,0.17397436,-0.4329964,-0.10542682,-0.289881,-0.18619086,0.18004616,0.09844736,-0.18571617,0.12374017,0.41535717,0.16535999,0.4148598,-0.03937978,-0.119277224,-0.039147004,0.081476875,-0.09906562,0.25869527,0.014917269,0.1411206,-0.055520564,-0.11871156,0.051434606,0.0026599444,-0.09585057,0.048350845,0.042808328,0.31343198,0.20917737,-0.008121686,-0.14214753,-0.2550141,0.06961724,-0.06808059,0.46084213,0.04622582,-0.344087,-0.23282397,0.108684845,0.1245299,-0.21529317,0.38796932,0.3117028,0.17421582,-0.08110569,-0.044075686,-0.045004804,-0.093793474,0.099366255,0.30687413,-0.25595844,0.05001105,-0.054532174,-0.03705854,0.00036272522187916125,0.012103670308455407,0.3852141856356692,2019-02-04 00:00:00,2021-12-31 00:00:00,0.6408293396790876,-0.2556151540434184
Dan Crenshaw,0.010094133,-0.23548763,-0.20673732,0.09134545,-0.021564918,0.11800536,-0.30073923,-0.1567221,-0.22528462,-0.10740156,0.21093734,-0.109024316,-0.34092906,-0.39781544,0.2668114,0.43915364,0.31286702,0.36545867,0.64964116,0.169868,0.32384732,0.22674984,0.062166173,0.22106278,-0.56009,0.025319712,0.014781873,-0.32462886,-0.1151406,-0.15781204,-0.20355318,0.07081164,-0.26810127,0.1488192,-0.17606756,0.1884847,0.34307265,-0.28195947,-0.20645699,0.059441354,0.03327143,-0.38195738,0.34692386,0.20730166,0.17174524,0.1170516,-0.096215,-0.3171658,0.4139521,0.072207615,-0.27657586,-0.055200048,0.182053,0.13244057,0.1048961,-0.4266284,0.30553183,-0.581581,0.1392148,0.22063857,-0.037163705,-0.26871392,0.03031893,0.13931894,0.0016934198836404382,0.01977119134390449,1.1176571232026893,2020-03-12 00:00:00,2021-12-31 00:00:00,0.6101493252726145,0.5075077979300748
